merchant_id,creation_date,name,street,state,city,country,contact_number
MERCHANT03589,2022-10-26 00:08:34,OSIsoft,2944 New Radial mouth,Massachusetts,Irving,Guadeloupe,574-046-6939
MERCHANT03590,2022-10-26 03:24:56,Compliance and Risks,70655 Lodge side,Idaho,Virginia Beach,Sweden,1-693-091-9781
MERCHANT03591,2022-10-26 03:34:09,Eat Shop Sleep,1211 East Estates burgh,South Carolina,San Diego,Viet Nam,396-530-9161
MERCHANT03592,2022-10-26 18:08:11,Captricity,2978 New Island town,Massachusetts,Houston,Greenland,1-339-456-7921
MERCHANT03593,2022-10-26 21:28:49,Credit Sesame,4149 North Station borough,North Carolina,Tampa,Sierra Leone,489-270-2339
MERCHANT03594,2022-10-26 23:04:48,Be Informed,31272 Loaf shire,Arkansas,Birmingham,Niger,906-171-1259
MERCHANT03595,2022-10-26 23:16:13,DemystData,75882 South Streets berg,Vermont,Dallas,Hong Kong,642-803-8311
MERCHANT03596,2022-10-27 11:32:07,Center for Responsive Politics,3814 Squares town,Hawaii,Birmingham,French Guiana,592-821-0580
MERCHANT03597,2022-10-27 22:36:52,Civic Impulse LLC,4151 Cape stad,Hawaii,Anaheim,Isle of Man,1-154-104-2379
MERCHANT03598,2022-10-28 17:12:46,SeeClickFix,3263 Forest mouth,Ohio,Irving,Libya,1-722-687-1202
MERCHANT03599,2022-10-28 18:28:24,SimpleTuition,19025 North Place view,Rhode Island,Chula Vista,Martinique,438-230-4536
MERCHANT03600,2022-10-29 10:37:24,WeMakeItSafer,648 Port Ramp view,Florida,Atlanta,Gibraltar,882-344-2433
MERCHANT03601,2022-10-29 14:01:40,Farmers,5722 South Trail furt,Indiana,Fremont,Holy See,670-549-1664
MERCHANT03602,2022-10-29 15:06:40,Onvia,24212 Locks fort,Utah,Detroit,Benin,489-638-2488
MERCHANT03603,2022-10-29 23:33:27,Morgan Stanley,52086 East Bridge fort,Connecticut,Toledo,Turkmenistan,500-233-9636
MERCHANT03604,2022-10-29 23:40:14,Numedii,124 Port bury,New Hampshire,Washington,Saint Kitts and Nevis,829-655-5319
MERCHANT03605,2022-10-30 09:51:22,Politify,163 South Tunnel port,Missouri,Memphis,Serbia,628-715-1286
MERCHANT03606,2022-10-30 17:13:41,Dow Jones & Co.,522 South Club ton,Ohio,Bakersfield,Wallis and Futuna,1-238-039-2386
MERCHANT03607,2022-10-31 07:01:20,"Calcbench, Inc.",4275 East Drive furt,Kansas,Miami,Mayotte,911-883-8265
MERCHANT03608,2022-10-31 18:29:21,Fitch,34631 Place town,Mississippi,Irving,"Bonaire, Sint Eustatius and Saba",766-546-6917
MERCHANT03609,2022-10-31 21:42:22,Unigo LLC,163 Curve stad,Oregon,St. Paul,Djibouti,1-066-173-3950
MERCHANT03610,2022-11-01 10:01:12,GovTribe,67953 Port Manors furt,Ohio,Wichita,Palau,680-722-5441
MERCHANT03611,2022-11-01 10:39:39,Dun & Bradstreet,5848 East Dale ton,New York,Norfolk,Mongolia,866-841-7927
MERCHANT03612,2022-11-02 02:26:12,First Fuel Software,1142 Mountain borough,Virginia,Riverside,Australia,793-080-1463
MERCHANT03613,2022-11-02 04:33:47,Pave,347 Port Pine side,North Dakota,Albuquerque,Ireland,923-213-7892
MERCHANT03614,2022-11-02 06:06:38,EarthObserver App,71086 West Plains mouth,Vermont,Oakland,Sweden,201-403-3086
MERCHANT03615,2022-11-02 17:15:54,AtSite,55550 North Expressway shire,South Carolina,Charlotte,Guernsey,1-299-092-1296
MERCHANT03616,2022-11-03 00:37:24,Science Exchange,69479 North Land ton,Alaska,Durham,Hungary,1-722-100-2842
MERCHANT03617,2022-11-03 05:16:38,Archimedes Inc.,30688 Village land,Colorado,Plano,South Sudan,305-882-3697
MERCHANT03618,2022-11-03 16:26:36,Robinson + Yu,200 Port Radial chester,New Hampshire,Chandler,Faroe Islands,778-938-5923
MERCHANT03619,2022-11-03 17:56:12,Amazon Web Services,29082 East Turnpike port,Alaska,Anaheim,Vanuatu,274-412-6410
MERCHANT03620,2022-11-04 03:45:38,KLD Research,38163 Greens mouth,North Dakota,Durham,Venezuela (Bolivarian Republic of),184-776-2399
MERCHANT03621,2022-11-04 05:08:33,Smart Utility Systems,2372 New Coves town,Ohio,Louisville/Jefferson,Greece,938-751-0408
MERCHANT03622,2022-11-04 13:24:38,Zebu Compliance Solutions,99214 East Brooks fort,Missouri,Boise,Ireland,940-107-9430
MERCHANT03623,2022-11-04 16:27:40,Mapbox,769 New Falls furt,Mississippi,Riverside,Brazil,1-800-048-9709
MERCHANT03624,2022-11-04 18:39:13,SAP,13949 Walk mouth,New Hampshire,Columbus,Liechtenstein,470-466-9773
MERCHANT03625,2022-11-05 02:17:42,Numedii,30744 Avenue berg,Washington,Stockton,Cambodia,752-573-1710
MERCHANT03626,2022-11-05 04:43:50,Evidera,9376 Glen port,Colorado,Pittsburgh,Vanuatu,1-287-801-5768
MERCHANT03627,2022-11-05 04:50:36,Code-N,227 Summit port,Arkansas,Memphis,United States Minor Outlying Islands,1-637-036-2291
MERCHANT03628,2022-11-05 07:58:13,AllState Insurance Group,356 Lake Trafficway ton,Vermont,Kansas,Wallis and Futuna,1-476-798-9013
MERCHANT03629,2022-11-05 13:01:54,Symcat,3456 West Squares ton,Arizona,San Bernardino,Cameroon,253-328-6648
MERCHANT03630,2022-11-05 22:41:17,US Green Data,18742 North Pine ville,Washington,Newark,Congo,404-721-7548
MERCHANT03631,2022-11-06 08:48:53,Farmers,7546 Land ton,Idaho,Seattle,American Samoa,297-494-0070
MERCHANT03632,2022-11-06 18:28:29,Oliver Wyman,578 Corners borough,California,Los Angeles,Cook Islands,1-796-346-0338
MERCHANT03633,2022-11-07 11:00:20,Castle Biosciences,4216 Crescent chester,New Jersey,El Paso,Georgia,1-894-658-1563
MERCHANT03634,2022-11-07 11:33:58,DataMade,26578 Lake Locks land,Alabama,Anaheim,North Macedonia,823-123-8493
MERCHANT03635,2022-11-07 12:01:30,Redfin,44767 East Harbor stad,Indiana,Riverside,Macao,1-125-970-4381
MERCHANT03636,2022-11-07 15:23:33,FarmLogs,50665 North Lights side,Louisiana,New York City,Solomon Islands,1-004-152-9192
MERCHANT03637,2022-11-07 15:38:43,Mapbox,52527 West Lake side,Nevada,Houston,Kuwait,485-302-3986
MERCHANT03638,2022-11-07 23:08:57,Peterson's,977 Junction stad,Pennsylvania,San Diego,French Southern Territories,813-953-6572
MERCHANT03639,2022-11-07 23:30:51,Forrester Research,70391 Place shire,New Jersey,Jacksonville,Rwanda,1-087-544-1314
MERCHANT03640,2022-11-08 10:48:02,Trintech,79098 Orchard town,Florida,St. Petersburg,Niger,615-253-8467
MERCHANT03641,2022-11-08 19:09:30,Merrill Lynch,910 New Isle port,North Carolina,Chula Vista,Rwanda,704-073-1310
MERCHANT03642,2022-11-09 01:01:35,Investormill,5073 Lake Haven shire,Iowa,Chesapeake,Grenada,933-610-0837
MERCHANT03643,2022-11-09 03:04:40,Paxata,5808 South Roads fort,Wyoming,Los Angeles,Somalia,1-994-574-4043
MERCHANT03644,2022-11-09 03:21:18,Remi,33738 Island stad,Virginia,San Francisco,Estonia,454-725-7713
MERCHANT03645,2022-11-09 09:19:01,InfoCommerce Group,3820 Lake Plains fort,Wisconsin,Washington,Barbados,140-072-3891
MERCHANT03646,2022-11-10 02:28:43,AtSite,60385 North Via ville,Oklahoma,Seattle,Turkey,430-033-6642
MERCHANT03647,2022-11-10 02:53:28,"FirstPoint, Inc.",173 Lake Mountain side,Alabama,Las Vegas,Germany,774-330-0801
MERCHANT03648,2022-11-10 12:32:46,Department of Better Technology,4154 South Square stad,Colorado,Irvine,Guinea,500-209-2157
MERCHANT03649,2022-11-10 22:30:49,CityScan,3772 Crossroad haven,Connecticut,Riverside,Guatemala,938-029-5506
MERCHANT03650,2022-11-11 08:34:46,Onvia,2005 South Fort mouth,Maryland,Bakersfield,Puerto Rico,332-629-6483
MERCHANT03651,2022-11-11 19:15:32,Trintech,2825 Meadow mouth,Kentucky,Indianapolis,South Africa,372-637-5970
MERCHANT03652,2022-11-11 19:56:58,Evidera,756 Junctions side,Connecticut,San Diego,New Zealand,1-324-014-9180
MERCHANT03653,2022-11-12 06:11:21,Solar Census,2724 Greens burgh,New Jersey,Lincoln,Côte d'Ivoire,1-898-441-6934
MERCHANT03654,2022-11-13 01:01:55,Robinson + Yu,545 Port Fort chester,Missouri,Winston-Salem,Tajikistan,631-363-6336
MERCHANT03655,2022-11-13 02:51:09,Alltuition,88720 East Hollow chester,Kentucky,Tucson,Indonesia,203-734-9435
MERCHANT03656,2022-11-13 03:29:28,Google Public Data Explorer,3103 Lake Divide town,Minnesota,Plano,Kuwait,307-640-7200
MERCHANT03657,2022-11-13 17:25:50,Redfin,8164 Forest haven,Mississippi,St. Paul,Gabon,107-230-1607
MERCHANT03658,2022-11-14 10:36:20,Wolfram Research,4650 Vista berg,Minnesota,Dallas,Russian Federation,477-642-7257
MERCHANT03659,2022-11-15 13:50:51,Palantir Technologies,86096 View borough,Washington,Tucson,Bahamas,588-872-5084
MERCHANT03660,2022-11-15 18:38:49,Harris Corporation,3807 South Row fort,Hawaii,Norfolk,Mongolia,1-886-583-1036
MERCHANT03661,2022-11-16 00:52:18,SpeSo Health,4424 West Manor haven,Tennessee,Houston,"Korea, Republic of",635-980-5670
MERCHANT03662,2022-11-16 09:39:02,ClearHealthCosts,2433 Port Route burgh,Delaware,St. Louis,Guyana,320-483-2721
MERCHANT03663,2022-11-16 14:12:21,S&P Capital IQ,92019 Lake Plaza chester,Wisconsin,Kansas,Algeria,493-043-1949
MERCHANT03664,2022-11-16 14:18:19,TuvaLabs,66883 New Loaf chester,Florida,Winston-Salem,Uzbekistan,1-545-943-3270
MERCHANT03665,2022-11-16 18:37:30,CB Insights,67344 East Oval side,New Mexico,Oakland,Norfolk Island,1-094-001-6916
MERCHANT03666,2022-11-17 05:53:19,realtor.com,84569 Mission stad,Hawaii,Tucson,South Georgia and the South Sandwich Islands,1-622-641-2022
MERCHANT03667,2022-11-17 07:05:00,Onvia,734 East Street berg,Illinois,Buffalo,Ecuador,986-274-0601
MERCHANT03668,2022-11-17 09:05:36,Aidin,2038 Meadows stad,Utah,Portland,Christmas Island,1-934-695-2480
MERCHANT03669,2022-11-17 13:50:17,Personal Democracy Media,6582 North Club mouth,Virginia,Philadelphia,Cayman Islands,1-119-915-7060
MERCHANT03670,2022-11-18 04:26:23,H3 Biomedicine,41455 Parkways town,Alaska,St. Paul,Bolivia (Plurinational State of),1-616-571-0273
MERCHANT03671,2022-11-19 00:45:04,PossibilityU,458 West Street side,Iowa,Mesa,Botswana,254-205-9030
MERCHANT03672,2022-11-19 11:15:28,Analytica,134 Lake Coves bury,Illinois,Honolulu,Argentina,282-841-3355
MERCHANT03673,2022-11-19 12:15:49,SmartAsset,5771 North Causeway land,Minnesota,Orlando,Korea (Democratic People's Republic of),872-248-6666
MERCHANT03674,2022-11-19 18:04:42,Lawdragon,23996 West Overpass fort,Oregon,Chicago,Kyrgyzstan,611-693-2673
MERCHANT03675,2022-11-19 18:53:29,Ez-XBRL,132 Pines view,New York,Kansas,Saint Barthélemy,1-599-184-2186
MERCHANT03676,2022-11-19 19:04:46,PossibilityU,6760 New Union land,Iowa,Glendale,Norfolk Island,701-421-6756
MERCHANT03677,2022-11-19 19:30:18,SAP,397 Dale borough,Michigan,Memphis,Antarctica,1-813-219-4122
MERCHANT03678,2022-11-20 09:37:07,ClearHealthCosts,7930 South Ford town,Alabama,San Bernardino,Mayotte,983-854-4464
MERCHANT03679,2022-11-20 11:09:55,WattzOn,49139 North Village bury,Alaska,San Bernardino,Andorra,1-043-530-9861
MERCHANT03680,2022-11-20 16:02:33,Consumer Reports,83418 Glens side,Oregon,Detroit,Chad,338-997-8704
MERCHANT03681,2022-11-20 16:06:25,JJ Keller,558 Lake Wells ton,Wyoming,Hialeah,El Salvador,033-991-9451
MERCHANT03682,2022-11-20 19:14:42,Innography,265 South Views side,Maine,Houston,Maldives,809-245-3859
MERCHANT03683,2022-11-20 19:58:33,Tableau Software,312 Ports side,Tennessee,Fresno,Svalbard and Jan Mayen,1-706-777-8815
MERCHANT03684,2022-11-21 02:47:35,How's My Offer?,503 Common furt,Texas,Albuquerque,South Sudan,125-558-7820
MERCHANT03685,2022-11-22 07:08:35,Arrive Labs,948 Light fort,Oklahoma,Mesa,Cayman Islands,1-478-527-1504
MERCHANT03686,2022-11-22 21:28:35,ConnectEDU,6487 South Ford land,Alaska,Minneapolis,"Taiwan, Province of China",1-352-477-2873
MERCHANT03687,2022-11-22 23:53:28,Trintech,687 Lake Avenue ville,North Dakota,Virginia Beach,Eritrea,614-495-9487
MERCHANT03688,2022-11-23 10:16:42,Geofeedia,96683 Port Ridges mouth,Michigan,Omaha,French Southern Territories,349-082-6038
MERCHANT03689,2022-11-23 23:35:40,Geoscape,29743 Lake Lodge furt,Massachusetts,Fort Wayne,El Salvador,563-128-5839
MERCHANT03690,2022-11-24 01:44:40,Thinknum,197 Port Cove mouth,Illinois,Austin,Saudi Arabia,454-161-5488
MERCHANT03691,2022-11-24 12:03:20,KPMG,53429 Hills fort,Wisconsin,Las Vegas,Samoa,1-532-412-0074
MERCHANT03692,2022-11-24 18:04:20,OpenPlans,54373 Path view,Michigan,Washington,Tonga,858-829-2977
MERCHANT03693,2022-11-25 02:33:00,How's My Offer?,491 North Mountains stad,Hawaii,Pittsburgh,Kyrgyzstan,1-763-282-1949
MERCHANT03694,2022-11-26 11:56:56,Intermap Technologies,567 Landing port,North Carolina,San Bernardino,Vanuatu,375-300-9422
MERCHANT03695,2022-11-26 16:50:29,Weather Underground,885 South Villages ville,West Virginia,Louisville/Jefferson,Saint Pierre and Miquelon,949-084-0767
MERCHANT03696,2022-11-26 18:34:18,Archimedes Inc.,946 Port bury,South Dakota,Reno,Timor-Leste,608-063-1147
MERCHANT03697,2022-11-27 05:34:22,Iodine,7361 Lake Junction shire,New Mexico,San Diego,Sri Lanka,844-989-4202
MERCHANT03698,2022-11-27 13:53:41,"Lumesis, Inc.",56166 North Causeway view,Florida,Durham,Aruba,139-744-7430
MERCHANT03699,2022-11-27 17:41:44,Tableau Software,5033 Meadows furt,Missouri,Fremont,Holy See,482-943-9619
MERCHANT03700,2022-11-27 23:53:08,Smartronix,40211 Lake Knoll ton,Louisiana,Wichita,Mauritius,268-359-7050
MERCHANT03701,2022-11-28 20:27:46,Panjiva,98165 New Shores fort,Wyoming,Irvine,Aruba,1-264-189-6863
MERCHANT03702,2022-11-29 02:05:32,Parsons Brinckerhoff,46831 Square port,Missouri,Baltimore,France,1-005-352-6926
MERCHANT03703,2022-11-30 02:41:02,Personal Democracy Media,85045 Way mouth,Iowa,Milwaukee,Virgin Islands (British),1-551-191-7071
MERCHANT03704,2022-11-30 12:44:21,"Calcbench, Inc.",8076 Branch haven,Nevada,Honolulu,Botswana,274-964-1892
MERCHANT03705,2022-11-30 14:07:31,GreatSchools,9932 Junction view,West Virginia,Chesapeake,Lithuania,169-648-4289
MERCHANT03706,2022-12-01 09:25:43,Reed Elsevier,984 Shoals borough,South Dakota,Albuquerque,Tonga,350-162-6054
MERCHANT03707,2022-12-01 15:37:16,USAA Group,526 Spring view,Mississippi,Boston,Korea (Democratic People's Republic of),190-474-8085
MERCHANT03708,2022-12-02 01:00:40,CARFAX,12245 Flats bury,South Carolina,Atlanta,Nepal,440-521-9947
MERCHANT03709,2022-12-02 14:46:24,YourMapper,68213 East Islands haven,Maryland,Miami,"Congo, Democratic Republic of the",336-455-7740
MERCHANT03710,2022-12-03 09:05:47,Paxata,96335 Forge side,Wisconsin,Indianapolis,Papua New Guinea,180-305-8621
MERCHANT03711,2022-12-03 17:11:14,"KidAdmit, Inc.",8229 South Trail side,Vermont,Tampa,Belize,1-316-394-2826
MERCHANT03712,2022-12-03 17:43:48,Whitby Group,21317 Islands town,Pennsylvania,San Francisco,Falkland Islands (Malvinas),1-128-124-7858
MERCHANT03713,2022-12-03 19:55:50,Revelstone,187 South Ranch side,Arizona,Anaheim,Gambia,289-310-4908
MERCHANT03714,2022-12-04 01:09:26,Oversight Systems,11762 West Locks side,Louisiana,Charlotte,Heard Island and McDonald Islands,1-725-670-8997
MERCHANT03715,2022-12-04 04:11:00,Knoema,7129 Branch fort,Montana,Pittsburgh,United Kingdom of Great Britain and Northern Ireland,740-278-8871
MERCHANT03716,2022-12-04 06:00:31,Locavore,74106 East Brooks bury,New Hampshire,Arlington,Brunei Darussalam,118-580-9124
MERCHANT03717,2022-12-04 07:53:47,J.P. Morgan Chase,3157 Common shire,Rhode Island,New York City,"Saint Helena, Ascension and Tristan da Cunha",563-544-3789
MERCHANT03718,2022-12-04 12:47:38,gRadiant Research LLC,10865 East Keys haven,Kansas,Kansas,Guinea-Bissau,850-224-4432
MERCHANT03719,2022-12-04 16:10:38,Government Transaction Services,74693 West Green stad,Kentucky,Milwaukee,Hungary,330-056-1483
MERCHANT03720,2022-12-05 03:30:01,NextBus,902 Islands berg,Idaho,Mesa,Jamaica,438-092-5207
MERCHANT03721,2022-12-05 11:29:59,LOVELAND Technologies,692 Port Motorway port,Pennsylvania,Fort Worth,Equatorial Guinea,348-800-0262
MERCHANT03722,2022-12-05 13:37:25,Cerner,864 West View ville,Louisiana,Baltimore,Somalia,1-074-076-7190
MERCHANT03723,2022-12-05 20:51:39,CARFAX,9477 Parkways burgh,Maryland,Las Vegas,American Samoa,970-002-7323
MERCHANT03724,2022-12-06 02:17:16,AreaVibes Inc.,45743 Lake Court land,Nevada,Laredo,Réunion,262-994-7231
MERCHANT03725,2022-12-06 10:03:22,"StreetCred Software, Inc",8817 Crossroad stad,Nevada,New York City,Madagascar,485-350-3233
MERCHANT03726,2022-12-06 16:30:04,Merrill Lynch,4992 Lake Burgs furt,New Mexico,Raleigh,British Indian Ocean Territory,1-730-107-4430
MERCHANT03727,2022-12-07 11:09:59,KLD Research,89148 Curve land,Massachusetts,Tulsa,Gabon,728-240-3343
MERCHANT03728,2022-12-08 01:35:37,Arrive Labs,3992 New Branch burgh,Tennessee,Los Angeles,Djibouti,407-169-7514
MERCHANT03729,2022-12-08 04:33:09,Dun & Bradstreet,13656 New Plaza port,Wisconsin,Boise,Åland Islands,1-619-795-5395
MERCHANT03730,2022-12-09 00:37:34,Poncho App,36023 Court haven,Maryland,Chesapeake,Serbia,1-052-888-1450
MERCHANT03731,2022-12-10 08:19:28,New Media Parents,352 Lake Mountain shire,Wisconsin,Boston,Antigua and Barbuda,071-895-2579
MERCHANT03732,2022-12-10 19:13:57,Arpin Van Lines,31666 Lights borough,Mississippi,Chesapeake,Norway,374-915-8147
MERCHANT03733,2022-12-10 21:56:34,Consumer Reports,1772 Run town,North Carolina,New Orleans,Martinique,1-451-037-8199
MERCHANT03734,2022-12-11 14:38:10,The Advisory Board Company,98792 North Ford furt,Kentucky,Milwaukee,Haiti,608-048-3458
MERCHANT03735,2022-12-12 13:55:20,"LOGIXDATA, LLC",25707 Hill fort,Connecticut,Chandler,Ecuador,837-554-6633
MERCHANT03736,2022-12-12 21:16:50,PlanetEcosystems,1590 Lake Estates land,New York,Long Beach,Madagascar,801-208-9369
MERCHANT03737,2022-12-13 11:30:20,Smartronix,2495 Flats ville,Indiana,Columbus,Seychelles,1-516-829-2314
MERCHANT03738,2022-12-14 02:03:21,WeMakeItSafer,95915 Land mouth,Oklahoma,Atlanta,Italy,386-400-7574
MERCHANT03739,2022-12-14 10:13:04,Code-N,724 West Cliffs stad,North Carolina,San Jose,Sri Lanka,500-759-0827
MERCHANT03740,2022-12-14 14:27:47,TransparaGov,304 Lake Spring haven,Alabama,Scottsdale,Montserrat,427-560-3645
MERCHANT03741,2022-12-14 14:43:21,Palantir Technologies,440 West Islands port,Georgia,Fresno,Viet Nam,828-294-1944
MERCHANT03742,2022-12-14 18:13:09,BizVizz,91114 Trafficway burgh,Virginia,Baton Rouge,Montenegro,005-065-6575
MERCHANT03743,2022-12-14 21:03:23,Stevens Worldwide Van Lines,514 New Lights port,North Dakota,Chandler,Colombia,478-494-8622
MERCHANT03744,2022-12-14 23:57:41,"Urban Mapping, Inc",6537 Port ton,Delaware,San Diego,Virgin Islands (British),255-880-5348
MERCHANT03745,2022-12-15 00:54:37,CitySourced,72825 Station stad,North Dakota,Tampa,France,769-994-8041
MERCHANT03746,2022-12-15 03:21:01,Berkery Noyes MandASoft,5146 Stravenue view,Maryland,Indianapolis,Syrian Arab Republic,268-661-7796
MERCHANT03747,2022-12-15 04:26:50,Webitects,2700 North Cape ton,Virginia,Birmingham,Marshall Islands,715-033-7518
MERCHANT03748,2022-12-15 16:12:05,Cloudmade,5010 South Glens port,Illinois,Omaha,Ecuador,1-374-156-1644
MERCHANT03749,2022-12-15 19:37:08,Persint,97017 Brook stad,Texas,Corpus Christi,Jordan,247-094-5344
MERCHANT03750,2022-12-16 13:24:04,SigFig,295 New Heights shire,California,Minneapolis,Cayman Islands,972-510-7875
MERCHANT03751,2022-12-16 20:50:21,Lucid,701 Mountains mouth,Mississippi,San Jose,Saint Martin (French part),447-783-8965
MERCHANT03752,2022-12-17 05:35:19,GitHub,661 Lake Squares borough,South Dakota,Birmingham,Northern Mariana Islands,204-084-5389
MERCHANT03753,2022-12-17 11:59:53,"Junar, Inc.",21249 Garden mouth,Missouri,Jacksonville,Albania,1-210-416-6859
MERCHANT03754,2022-12-17 12:28:00,McGraw Hill Financial,2500 Turnpike side,Texas,Phoenix,Bermuda,360-662-3437
MERCHANT03755,2022-12-17 17:40:49,GreatSchools,278 Heights chester,Ohio,Orlando,Western Sahara,1-439-147-1556
MERCHANT03756,2022-12-18 04:20:09,"Urban Mapping, Inc",71284 Port Point burgh,Arizona,Winston-Salem,Italy,412-106-5024
MERCHANT03757,2022-12-18 07:28:50,Lucid,76942 Shore ville,Louisiana,Chesapeake,Italy,423-789-0511
MERCHANT03758,2022-12-18 12:47:01,Environmental Data Resources,41076 Wall berg,Hawaii,Sacramento,Trinidad and Tobago,021-423-4708
MERCHANT03759,2022-12-18 16:05:57,NERA Economic Consulting,1718 Station side,North Carolina,San Francisco,Syrian Arab Republic,373-636-4304
MERCHANT03760,2022-12-18 21:14:32,CoreLogic,1605 South Road town,Connecticut,Fort Worth,Isle of Man,145-965-9598
MERCHANT03761,2022-12-19 03:04:07,Vital Axiom | Niinja,51375 Forges borough,Michigan,Chula Vista,Canada,389-465-7978
MERCHANT03762,2022-12-19 21:20:47,Environmental Data Resources,521 South Village ville,Mississippi,Baton Rouge,"Congo, Democratic Republic of the",431-506-0013
MERCHANT03763,2022-12-20 09:45:27,AccuWeather,4931 Mountains town,Maine,San Antonio,Uganda,1-343-330-6869
MERCHANT03764,2022-12-20 10:47:06,GetRaised,1929 East Port view,Maine,Miami,Maldives,270-233-2125
MERCHANT03765,2022-12-20 19:00:03,DataWeave,55411 West Freeway mouth,Arizona,Reno,Anguilla,1-904-494-7618
MERCHANT03766,2022-12-20 19:39:59,nGAP Incorporated,2812 Ville port,Texas,Corpus Christi,Mayotte,507-585-0974
MERCHANT03767,2022-12-21 02:25:58,Weather Decision Technologies,47354 Valleys mouth,West Virginia,Arlington,"Korea, Republic of",1-282-805-7371
MERCHANT03768,2022-12-21 08:40:10,CoreLogic,483 Lake Corner town,Montana,Riverside,Colombia,1-050-174-4600
MERCHANT03769,2022-12-21 12:08:48,Liberty Mutual Insurance Cos.,7160 Port Orchard chester,Illinois,Philadelphia,Uzbekistan,186-470-0695
MERCHANT03770,2022-12-21 20:06:41,Amazon Web Services,6713 Lake Route land,Utah,Oklahoma,"Bonaire, Sint Eustatius and Saba",877-495-3452
MERCHANT03771,2022-12-21 20:57:37,Granicus,3684 Lake Villages shire,North Carolina,Scottsdale,Slovakia,1-392-537-4231
MERCHANT03772,2022-12-21 22:56:53,Relationship Science,70476 Rapid view,Wisconsin,Pittsburgh,Papua New Guinea,975-891-7552
MERCHANT03773,2022-12-22 03:04:44,LOVELAND Technologies,195 Port Orchard land,Georgia,Boston,Virgin Islands (U.S.),1-980-384-6032
MERCHANT03774,2022-12-22 16:18:24,CB Insights,8880 New Turnpike borough,New Jersey,Dallas,French Polynesia,286-244-0928
MERCHANT03775,2022-12-22 17:01:56,CrowdANALYTIX,1290 West Mountains port,Louisiana,San Francisco,Lao People's Democratic Republic,1-710-920-2838
MERCHANT03776,2022-12-23 04:47:16,Knowledge Agency,983 North Ramp mouth,Massachusetts,Oklahoma,Nicaragua,156-549-7841
MERCHANT03777,2022-12-23 06:12:43,Merrill Lynch,6691 Curve town,Arizona,Birmingham,Brazil,713-633-2312
MERCHANT03778,2022-12-23 11:59:55,PricewaterhouseCoopers (PWC),14858 Port furt,Virginia,Bakersfield,Bahrain,1-836-011-6281
MERCHANT03779,2022-12-23 22:31:56,CrowdANALYTIX,680 Port Lakes borough,Iowa,Portland,Syrian Arab Republic,374-138-2491
MERCHANT03780,2022-12-24 13:24:33,Patently-O,3596 Port Ridges bury,North Dakota,St. Paul,American Samoa,1-812-807-0543
MERCHANT03781,2022-12-25 10:30:54,Enigma.io,914 Drive ton,Kansas,Lexington-Fayette,Guernsey,249-443-4626
MERCHANT03782,2022-12-25 14:18:48,5PSolutions,482 South Alley furt,Texas,Dallas,Azerbaijan,1-106-941-7490
MERCHANT03783,2022-12-25 17:24:54,NERA Economic Consulting,27448 East Underpass stad,Ohio,Stockton,Palau,671-931-9650
MERCHANT03784,2022-12-25 21:41:15,Ensco,85042 Lake Fields furt,Nevada,Washington,Greenland,1-928-915-4081
MERCHANT03785,2022-12-26 05:06:32,T. Rowe Price,919 New Groves view,Kansas,Chesapeake,Saudi Arabia,360-374-5210
MERCHANT03786,2022-12-27 01:11:06,Rezolve Group,3525 Port Square land,Missouri,Stockton,Yemen,849-175-8628
MERCHANT03787,2022-12-27 07:38:52,OpenPlans,747 Lock borough,Mississippi,Jersey,Mauritius,439-538-4211
MERCHANT03788,2022-12-27 10:36:57,Iodine,626 Port Mountain ton,Kansas,San Jose,Congo,1-846-243-9302
MERCHANT03789,2022-12-27 12:19:10,Social Explorer,162 Center shire,New Hampshire,Charlotte,Georgia,888-199-2658
MERCHANT03790,2022-12-27 15:52:39,Accenture,24760 Spurs bury,Maine,Baton Rouge,"Korea, Republic of",376-151-4869
MERCHANT03791,2022-12-27 20:24:56,SeeClickFix,72818 South Junctions borough,North Carolina,Laredo,Tokelau,849-741-5848
MERCHANT03792,2022-12-29 09:55:49,T. Rowe Price,61252 East Unions furt,Arkansas,Nashville-Davidson,Argentina,738-978-4816
MERCHANT03793,2022-12-29 14:56:08,Lucid,6642 Lake Turnpike side,Louisiana,Orlando,Italy,729-715-7127
MERCHANT03794,2022-12-29 17:02:24,Consumer Reports,69692 Port town,Utah,Phoenix,"Bonaire, Sint Eustatius and Saba",1-893-976-9156
MERCHANT03795,2022-12-29 23:17:17,"Qado Energy, Inc.",852 Isle furt,Kansas,Winston-Salem,Timor-Leste,1-332-133-3264
MERCHANT03796,2022-12-30 06:31:19,NextBus,7818 Village haven,Colorado,Irving,Lesotho,350-982-8042
MERCHANT03797,2022-12-30 16:41:09,SmartProcure,504 Via mouth,New York,Charlotte,Georgia,718-097-9025
MERCHANT03798,2022-12-31 10:29:28,Trintech,4308 Forks berg,South Carolina,Newark,France,962-338-8490
MERCHANT03799,2022-12-31 21:47:40,NERA Economic Consulting,15783 East Island berg,Mississippi,Nashville-Davidson,Bahrain,1-926-785-5410
MERCHANT03800,2023-01-01 02:31:07,PatientsLikeMe,64592 Isle borough,Oklahoma,North Las Vegas,Ghana,387-952-2843
MERCHANT03801,2023-01-01 02:57:21,NuCivic,8646 North Curve side,Michigan,Dallas,Christmas Island,911-590-7316
